ID;PROCESS_DEFINITION_KEY;VERSION;TASK_ID;FORM
114;acquisti;1;firma-contratto;"<div class="col-lg-20 col-lg-offset-0 bg-info cnr-descrizione-task">Il Direttore della Struttura ha il compito di visionare ed eventualmente firmare il Contratto di Acquisto. Il Direttore potrà: 1) firmare scegliendo l'opzione 'Firma'. In questo caso verranno chieste le credenziali e l'otp per la firma digitale. Il formato del documento sottoposto alla firma deve essere pdf; 2) modificare direttamente i documenti (facendo l'upload del documento modificato tramite l'opzione del documento 'aggiorna') e poi procedere con la Firma; 3) Respingere i documenti rimandandoli al Responsabile Acquisti con un commento esplicativo tramite l'azione 'Respingi'; 4) decidere di revocare tutta la procedura terminando il flusso mediante l'azione 'Revoca'.</div><div class="row"><label for="titolo">Scelta Utente</label><select type="text" ng-model="$parent.vm.data.sceltaUtente" id="sceltaUtente" ng-switch="$parent.vm.data.sceltaUtente" class="form-control" required><option value="Modifica">Modifica</option><option value="Revoca">Revoca</option><option value="Firma">Firma</option></select></div><fileinput name="contratto" label="Contratto" multiple=false accept="application/pdf" cnr-required=false /><fileinput name="allegati" label="Allegati non pubblicabili" multiple=true accept="application/msword, application/pdf, image/*" cnr-required=false /><fileinput name="allegatiPubblicabili" label="Allegati Pubblicabili" multiple=true accept="application/pdf" cnr-required=false /><div ng-switch="$parent.vm.data.sceltaUtente"><div class="row" ng-switch-when="Firma"><label for="username">Username *</label><input type="text" ng-model="$parent.vm.data.username" id="username" class="form-control" required /></div><div class="row" ng-switch-when="Firma"><label for="password">Password *</label><input type="text" ng-model="$parent.vm.data.password" id="password" ng-attr-type="{{ showPassword ? 'text' : 'password' }}" class="form-control" required /></div><div class="row" ng-switch-when="Firma"><label for="otp">OTP *</label><input type="text" ng-model="$parent.vm.data.otp" id="otp" ng-attr-type="{{ showPassword ? 'text' : 'password' }}" class="form-control" required /></div><div class="row" ng-switch-when="Firma"><label for="commento">Commento Contratto</label><textarea type="textarea" ng-model="$parent.vm.data.commentoContratto" id="commento" class="form-control" rows="3" /></div><div class="row" ng-switch-when="Revoca"><label for="commento">Commento per Revoca</label><textarea type="textarea" ng-model="$parent.vm.data.commentoRevoca" id="commento" class="form-control" rows="3" required /></div><div class="row" ng-switch-default><label for="commento">Commento</label><textarea type="textarea" ng-model="$parent.vm.data.commento" id="commento" class="form-control" rows="3" required /></div></div>"
115;acquisti;1;modifica-contratto;"<div class="row text-center"><div class="col-lg-20 col-lg-offset-0 bg-info cnr-descrizione-task">Il Responsabile Acquisti ha il compito di rielaborare il Contratto/Ordine di Acquisto secondo le indicazioni espresse nel commento. Il Responsabile Acquisti potrà caricare i documenti modificati (facendo l'upload del nuovo documento tramite l'opzione del documento 'aggiorna') e sottoporli nuovamente al ciclo di validazioni tramite l'azione 'Riproponi'.</div></div><div class="row"><label for="titolo">Scelta Utente</label><select type="text" ng-model="$parent.vm.data.sceltaUtente" id="sceltaUtente" class="form-control" required><option value="Riproponi">Riproponi</option></select></div><div class="row"><div class="row"><label for="descrizioneContratto">Descrizione Contratto/Ordine</label><input type="text" ng-model="$parent.vm.data.descrizioneContratto" id="descrizioneContratto" class="form-control" autofill required /></div><div class="row"><label for="identificativoStipula">Identificativo Contratto/Ordine</label><input type="text" ng-model="$parent.vm.data.identificativoStipula" id="identificativoStipula" class="form-control" autofill required /></div><div class="row"><label for="commento">Commento</label><textarea type="textarea" ng-model="$parent.vm.data.commento" id="commento" class="form-control" rows="3" /></div></div>"
116;acquisti;1;protocollo-contratto;"<div class="col-lg-20 col-lg-offset-0 bg-info cnr-descrizione-task">Il Responsabile Acquisti ha il compito di protocollare il Contratto di Acquisto ed inserire nella relativa maschera di inserimento il nr. protocollo e data di protocollazione relativi al Contratto di Acquisto.</div><div class="row text-center"><div class="row"><label for="titolo">Scelta Utente</label><select type="text" ng-model="$parent.vm.data.sceltaUtente" id="sceltaUtente" class="form-control" required><option value="Protocolla">Protocolla Contratto</option></select></div><div class="row"><label for="numeroProtocolloInput">Nr. protocollo Contratto</label><input type="text" ng-model="$parent.vm.data.numeroProtocolloInput" id="numeroProtocolloInput" class="form-control" required /></div><div class="row"><label for="dataProtocolloInput">Data protocollo Contratto</label><input type="date" ng-model="$parent.vm.data.dataProtocolloInput" id="dataProtocolloInput" class="form-control" required /></div><div class="row"><label for="commento">Commento</label><textarea type="textarea" ng-model="$parent.vm.data.commento" id="commento" class="form-control" rows="3" /></div></div>"
120;acquisti;1;consuntivo;"<div class="row text-center"><div class="col-lg-20 col-lg-offset-0 bg-info cnr-descrizione-task">Il Responsabile Unico del Procedimento (RUP) ha il compito caricare il file Avviso di Post Informazione ed eventualmente il file RDO ed inserire nella maschera di inserimento tutti i dettagli necessari per il completamento dell’acquisto; Al termine di questa azione il flusso terminerà.</div></div><div class="row" ng-if="$parent.vm.data.importoTotaleNetto >= 1000000"><fileinput name="TestoIntegraleContratti" label="Testo Integrale dei Contratti di beni e servizi di importo superiore a €1.000.000" multiple=false accept="application/pdf" cnr-required=true></fileinput></div><div class="row" ng-if="($parent.vm.taskVariables.strumentoAcquisizioneId == '11' || $parent.vm.taskVariables.strumentoAcquisizioneId == '21')"><fileinput name="fileRDO" label="File RDO" multiple=false accept="application/pdf" cnr-required=true></fileinput></div><div class="row" ng-if="($parent.vm.taskVariables.strumentoAcquisizioneId == '11' || $parent.vm.taskVariables.strumentoAcquisizioneId == '12')"><fileinput name="stipula" label="Stipula" multiple=false accept="application/pdf" cnr-required=true></fileinput></div><div class="row"><fileinput name="avvisoPostInformazione" label="Avviso di Post Informazione" multiple=false accept="application/pdf" cnr-required=true></fileinput><fileinput name="modificheVariantiArt106" label="Modifiche e/o Varianti (art. 106)" multiple=true accept="application/pdf" cnr-required=false></fileinput><fileinput name="allegati" label="Allegati non pubblicabili" multiple=true accept="application/msword, application/pdf, image/*" cnr-required=false></fileinput><fileinput name="allegatiPubblicabili" label="Allegati Pubblicabili" multiple=true accept="application/pdf" cnr-required=false></fileinput></div><div class="form-group"><cnr-tree list-name="flussoAcquisti_tipologiaAcquisizione" label="Tipologia di Acquisizione" ng-model="$parent.vm.data.tipologiaAcquisizione" ng-modelid="$parent.vm.data.tipologiaAcquisizioneId" required autofill></cnr-tree></div><div class="row" ng-if="($parent.vm.taskVariables.strumentoAcquisizioneId == '11' || $parent.vm.taskVariables.strumentoAcquisizioneId == '12')"><label for="descrizioneStipula">Descrizione Stipula</label><input type="text" ng-model="$parent.vm.data.descrizioneStipula" id="descrizioneStipula" class="form-control" required></input></div><div class="row" ng-if="($parent.vm.taskVariables.strumentoAcquisizioneId == '11' || $parent.vm.taskVariables.strumentoAcquisizioneId == '12')"><label for=" numeroProtocollo_stipula">Nr. protocollo Stipula</label><input type="text" ng-model="$parent.vm.data.numeroProtocollo_stipula" id="numeroProtocollo_stipula" class="form-control" required></input></div><div class="row" ng-if="($parent.vm.taskVariables.strumentoAcquisizioneId == '11' || $parent.vm.taskVariables.strumentoAcquisizioneId == '12')"><label for=" dataProtocollo_stipula">Data protocollo Stipula</label><input type="date" ng-model="$parent.vm.data.dataProtocollo_stipula" id="dataProtocollo_stipula" class="form-control" required></input></div><div class="row" ng-if="($parent.vm.taskVariables.strumentoAcquisizioneId !== '11' && $parent.vm.taskVariables.strumentoAcquisizioneId !== '12')"> <label for="nrContratto">nr Contratto</label><input type="text" ng-model="$parent.vm.data.nrContratto" id="nrContratto" class="form-control" required></input></div><div class="row"><label for="estremiPolizzaFideiussoria">Estremi Polizza Fideiussoria</label><input type="text" ng-model="$parent.vm.data.estremiPolizzaFideiussoria" id="estremiPolizzaFideiussoria" class="form-control"></input></div><div class="row"><label for="importoPolizzaFideiussoria">Importo Polizza Fideiussoria</label><input type="number" ng-model="$parent.vm.data.importoPolizzaFideiussoria" id="importoPolizzaFideiussoria" class="form-control"></input></div><div class="row" ng-if="($parent.vm.taskVariables.strumentoAcquisizioneId == '11' || $parent.vm.taskVariables.strumentoAcquisizioneId == '21')"><label for=" nrProtocolloRDO">nr Protocollo RDO</label><input type="text" ng-model="$parent.vm.data.nrProtocolloRDO" id="nrProtocolloRDO" class="form-control"></input></div><div class="row"><label for="cambioDittaAggiudicataria">Cambio Dettagli Ditta Aggiudicataria</label><select type="radio" ng-model="$parent.vm.data.cambioDittaAggiudicataria" id="cambioDittaAggiudicataria" class="form-control" required><option value="SI">SI</option><option value="NO">NO</option></select></div><div class="row" ng-if="$parent.vm.data.cambioDittaAggiudicataria === 'SI'"><label for="cambioDittagestioneRTI">Gestione RTI</label><select type="radio" ng-model="$parent.vm.data.cambioDittagestioneRTI" id="cambioDittagestioneRTI" class="form-control" required><option value="SI">SI</option><option value="NO">NO</option></select></div><div class="row" ng-show="($parent.vm.data.cambioDittaAggiudicataria === 'SI' && $parent.vm.data.cambioDittagestioneRTI === 'NO')"><label for="pIvaCodiceFiscaleDittaAggiudicataria">p.iva / Codice Fiscale Ditta Aggiudicataria</label><input type="text" ng-model="$parent.vm.data.pIvaCodiceFiscaleDittaAggiudicataria" id="pIvaCodiceFiscaleDittaAggiudicataria" class="form-control" required autofill></input></div><div class="row" ng-show="($parent.vm.data.cambioDittaAggiudicataria === 'SI' && $parent.vm.data.cambioDittagestioneRTI === 'NO')"><label for="ragioneSocialeDittaAggiudicataria">Ragione Sociale Ditta Aggiudicataria</label><input type="text" ng-model="$parent.vm.data.ragioneSocialeDittaAggiudicataria" id="ragioneSocialeDittaAggiudicataria" class="form-control" required autofill></input></div><div class="row" ng-if="($parent.vm.data.cambioDittaAggiudicataria === 'SI' && $parent.vm.data.cambioDittagestioneRTI === 'SI')"><subform multiple=true subform-name="ditteRTI" label="Elenco Ditte RTI" ng-model="vm.data.ditteRTI" ng-init="vm.data.ditteRTI = [{},{}]" min=2 autofill></subform></div><div class="row"><label for="commento">Commento</label><textarea type="textarea" ng-model="$parent.vm.data.commento" id="commento" class="form-control" rows="3"></textarea></div></div>"
121;acquisti;1;modifica-revoca;"<div class="row text-center"><div class="col-lg-20 col-lg-offset-0 bg-info cnr-descrizione-task">Il Responsabile Acquisti ha il compito di modificare il Provvedimento di Revoca secondo le indicazioni fornite dal Direttore della Struttura. Può effettuare l'upload del documento modificato tramite l'opzione del documento 'aggiorna') e poi procedere con la scelta ‘Inoltra Provvedimento Revoca Modificato’.</div></div><div class="row"><fileinput name="inoltraProvvedimentoRevoca" label="Inoltra Provvedimento di Revoca" multiple=false accept="application/msword, application/pdf, image/*" cnr-required=false /><fileinput name="allegati" label="Allegati non pubblicabili" multiple=true accept="application/msword, application/pdf, image/*" cnr-required=false /><fileinput name="allegatiPubblicabili" label="Allegati Pubblicabili" multiple=true accept="application/pdf" cnr-required=false /></div><div class="row"><label for="titolo">Scelta Utente</label><select type="text" ng-model="$parent.vm.data.sceltaUtente" id="sceltaUtente" class="form-control" required><option value="Riproponi">Riproponi</option></select></div><div class="row"><div class="row"><label for="commento">Commento</label><textarea type="textarea" ng-model="$parent.vm.data.commento" id="commento" class="form-control" rows="3" /></div></div>"
122;acquisti;1;protocollo-revoca;"<div class="col-lg-20 col-lg-offset-0 bg-info cnr-descrizione-task">Il Responsabile Acquisti ha il compito di protocollare il Provvedimento di Revoca ed inserire nella relativa maschera di inserimento il nr. protocollo e data di protocollazione relativi al Provvedimento.</div><div class="row text-center"><div class="row"><label for="titolo">Scelta Utente</label><select type="text" ng-model="$parent.vm.data.sceltaUtente" id="sceltaUtente" class="form-control" required><option value="Protocolla">Protocolla Provvedimento Revoca</option></select></div><div class="row"><label for="numeroProtocolloInput">Nr. protocollo Provvedimento Revoca</label><input type="text" ng-model="$parent.vm.data.numeroProtocolloInput" id="numeroProtocolloInput" class="form-control" required /></div><div class="row"><label for="dataProtocolloInput">Data protocollo Provvedimento Revoca</label><input type="date" ng-model="$parent.vm.data.dataProtocolloInput" id="dataProtocolloInput" class="form-control" required /></div><div class="row"><label for="commento">Commento</label><textarea type="textarea" ng-model="$parent.vm.data.commento" id="commento" class="form-control" rows="3" /></div></div>"
123;acquisti;1;impegni;"<div class="form-group"><label for="descrizione">Descrizione</label><input class="form-control" type="text" ng-model="$parent.row.descrizione" required></input> </div> <div class="form-group"><label for="importoNetto">Importo Netto</label><input class="form-control" type="number" name="quantity" step="0.01" min="0" ng-model="$parent.row.importoNetto" required></input> </div> <div class="form-group"><label for="importoLordo">Importo Lordo</label><input class="form-control" type="number" name="quantity" step="0.01" min="0" ng-model="$parent.row.importoLordo" required></input> </div> <div class="form-group"> <cnr-tree list-name="capitolo" label="Voce di Spesa" ng-model="$parent.row.vocedispesa" ng-modelid="$parent.row.vocedispesaid" autofill required></cnr-tree> </div> <div class="form-group"><label for="uo">UO pagante</label> <typeaheadinput type="uo" id="uo" ng-model="$parent.row.uo" label-model="$parent.vm.data.uo_label" ng-required="true"></typeaheadinput> </div> <div class="form-group"><label for="gae">GAE</label><input class="form-control" type="text" ng-model="$parent.row.gae" required></div>"
124;acquisti;1;ditteCandidate;"<div class="form-group"><label for="pIvaCodiceFiscaleDittaCandidata">p.iva / Codice Fiscale Ditta Candidata (MANDATARIA/CAPOGRUPPO)</label><input class="form-control" type="text" ng-model="$parent.row.pIvaCodiceFiscaleDittaCandidata" ></input></div><div class="form-group"><label for="ragioneSocialeDittaCandidata">Ragione Sociale Ditta Candidata (MANDATARIA/CAPOGRUPPO)</label><input class="form-control" type="text" ng-model="$parent.row.ragioneSocialeDittaCandidata" ></input></div><div class="form-group"><label for="gestioneRTIDittaCandidata">Gestione RTI Ditta Candidata (MANDATARIA/CAPOGRUPPO)</label><select type="radio" ng-model="$parent.row.gestioneRTIDittaCandidata" class="form-control" required><option value="SI">SI</option><option value="NO">NO</option></select></div>"
125;acquisti;1;conferma-revoca;"<div class="col-lg-20 col-lg-offset-0 bg-info cnr-descrizione-task">Il Responsabile Acquisti ha il compito di verificare la volontà e la possibilità di annullamento della procedura. Se la procedura non deve essere revocata effettuando la scelta ‘Annulla’ il flusso tornerà al compito precedente. Per la revoca il Responsabile Acquisti dovrà effettuare la scelta ‘Revoca con Provvedimento’ caricando il Provvedimento di Revoca.</div><div class="row text-center" /><div class="row"><label for="titolo">Scelta Utente</label><select type="text" ng-model="$parent.vm.data.sceltaUtente" id="sceltaUtente" class="form-control" required><option value="Annulla">Annulla Revoca</option><option value="RevocaConProvvedimento">Revoca con Provvedimento</option></select></div><div class="row"><div class="row"><div class="row" ng-if="$parent.vm.data.sceltaUtente === 'RevocaConProvvedimento'"><fileinput name="provvedimentoRevoca" label="Provvedimento di Revoca" multiple=false accept="application/msword, application/pdf, image/*" cnr-required=true /></div><fileinput name="allegati" label="Allegati non pubblicabili" multiple=true accept="application/msword, application/pdf, image/*" cnr-required=false /><fileinput name="allegatiPubblicabili" label="Allegati Pubblicabili" multiple=true accept="application/pdf" cnr-required=false /><div class="row"><label for="commento">Commento</label><textarea type="textarea" ng-model="$parent.vm.data.commento" id="commento" class="form-control" rows="3" required/></div></div></div>"
126;acquisti;1;ditteRTI;"<div class="form-group"><label for="pIvaCodiceFiscaleDittaCandidata">p.iva / Codice Fiscale Ditta RTI</label><input class="form-control" type="text" ng-model="$parent.row.pIvaCodiceFiscaleDittaCandidata" /></div><div class="form-group"><label for="ragioneSocialeDittaCandidata">Ragione Sociale Ditta RTI</label><input class="form-control" type="text" ng-model="$parent.row.ragioneSocialeDittaCandidata" /></div><div class="form-group"><label for="tipologiaRTI">Tipologia RTI</label><select type="text" ng-model="$parent.row.tipologiaRTI" ng-modelid="$parent.row.tipologiaRTIId" id="tipologiaRTI" class="form-control" required><option value="MANDATARIA-CAPOGRUPPO">MANDATARIA / CAPOGRUPPO</option><option value="MANDANTE">MANDANTE</option></select></div>"
127;acquisti;1;stipula-mepa-consip;"<div class="row text-center"><div class="col-lg-20 col-lg-offset-0 bg-info cnr-descrizione-task">Il Direttore della Struttura ha il compito di inserire a sistema il codice Identificativo della Stipula di Acquisto dal MEPA o CONSIP firmata selezionando la scelta “Codice Stipula Firmata”. Il file passerà quindi alla fase di inserimento Stipula e dati Protocollo; Il Direttore della Struttura può decidere di annullare tutta la procedura terminando il flusso tramite la scelta 'Revoca’.</div></div><div class="row"><fileinput name="allegati" label="Allegati non pubblicabili" multiple=true accept="application/msword, application/pdf, image/*" cnr-required=false ></fileinput><fileinput name="allegatiPubblicabili" label="Allegati Pubblicabili" multiple=true accept="application/pdf" cnr-required=false ></fileinput></div><div class="row" ng-if="$parent.vm.data.sceltaUtente !== 'Revoca'"><label for="identificativoStipula">Identificativo Stipula</label><input type="text" ng-model="$parent.vm.data.identificativoStipula" id="identificativoStipula" class="form-control" required ></input></div><div class="row"><label for="titolo">Scelta Utente</label><select type="text" ng-model="$parent.vm.data.sceltaUtente" id="sceltaUtente" class="form-control" required><option value="inviaDettagliStipulaMepa">Invia Dettagli Stipula Mepa</option><option value="Revoca">Revoca Stipula Mepa</option></select></div><div class="row" ng-if="$parent.vm.data.sceltaUtente === 'Revoca' "><label for="commento">Commento</label><textarea type="textarea" ng-model="$parent.vm.data.commento" id="commento" class="form-control" rows="3" required ></textarea></div><div class="row" ng-if="$parent.vm.data.sceltaUtente !== 'Revoca' "><label for="commento">Commento</label><textarea type="textarea" ng-model="$parent.vm.data.commento" id="commento" class="form-control" rows="3" ></textarea></div>"
